category,sex,age,area,c_record
1,1,77,1,0
1,1,63,4,0
1,0,88,22,2
1,0,86,27,0
0,1,26,15,3
1,1,81,9,3
1,0,74,7,0
1,0,81,15,0
1,1,86,3,3
1,0,78,5,0
1,1,79,25,0
0,0,18,30,0
1,1,82,20,0
0,0,22,30,0
1,0,81,25,0
1,0,84,11,0
1,0,80,2,2
1,1,71,22,0
0,1,11,21,0
1,0,85,21,2
1,1,70,4,0
1,1,65,28,0
1,0,94,17,0
1,1,80,22,0
1,0,82,20,0
1,0,79,20,0
1,1,71,20,0
1,0,90,20,0
1,0,72,20,0
1,0,64,20,0
1,0,89,20,0
1,0,100,20,0
1,1,85,20,0
1,0,98,20,0
1,0,87,20,0
1,1,74,20,0
1,0,92,20,0
1,0,77,18,0
1,1,90,20,0
1,0,96,20,0
1,0,84,20,0
1,1,86,20,0
1,0,85,20,0
1,1,65,20,0
1,0,91,20,0
1,0,89,20,0
1,0,96,20,0
1,0,81,20,0
1,0,94,20,0
1,1,69,20,0
1,0,87,20,0
1,0,84,9,0
1,1,77,9,0
1,0,76,9,0
1,0,85,9,0
1,0,85,17,3
1,0,70,9,0
1,1,81,23,0
1,1,90,9,0
1,0,68,22,0
1,0,70,11,0
1,0,72,20,0
1,1,78,12,0
1,0,87,5,0
1,0,80,22,3
1,0,84,5,1
1,0,82,18,0
1,1,67,20,0
1,0,65,5,0
1,0,79,6,0
1,0,74,16,0
1,1,54,9,3
1,1,81,10,0
1,1,81,1,2
1,0,83,9,0
0,0,8,16,0
1,0,70,12,0
1,1,75,20,0
1,0,83,18,0
0,1,14,10,0
1,0,87,11,0
1,0,74,4,0
1,0,78,28,0
1,1,80,1,0
1,0,78,4,0
1,0,73,24,0
1,0,88,11,0
1,1,85,2,1
1,0,89,21,0
1,0,70,1,1
0,0,16,30,0
0,1,4,30,0
0,1,12,30,0
1,0,83,20,0
1,0,74,26,0
1,0,60,6,3
1,0,82,13,0
1,1,79,10,2
1,1,85,18,0
1,0,92,2,0
1,0,85,11,0
1,0,84,22,0
1,0,78,11,0
1,1,64,10,0
1,0,71,3,0
1,0,68,3,0
1,0,60,28,0
1,1,87,3,0
1,0,59,16,1
1,0,84,3,0
1,1,87,23,3
0,0,8,26,0
0,0,9,26,0
0,0,19,29,0
1,0,66,27,0
1,1,89,22,0
0,0,19,15,0
1,1,82,30,0
1,1,84,15,0
1,0,85,1,0
0,0,24,30,0
0,1,3,30,0
1,0,86,16,0
1,1,80,26,2
0,1,25,6,0
0,1,31,6,0
0,1,22,6,0
0,1,40,6,0
0,1,54,6,0
0,1,18,1,0
0,0,39,6,0
0,0,47,6,0
1,0,80,20,0
0,0,17,1,0
1,1,88,24,0
0,1,20,20,1
1,0,90,12,0
1,0,71,11,0
1,0,84,28,0
1,0,80,18,0
1,0,84,13,0
1,1,82,10,0
1,0,89,15,0
1,1,74,15,0
1,1,79,19,0
1,1,69,25,0
1,1,84,15,0
1,1,79,28,0
1,0,73,28,0
1,0,82,28,0
1,1,72,4,0
1,1,75,28,0
1,0,86,28,0
1,1,88,28,0
1,1,78,28,0
1,1,78,28,0
1,0,77,13,0
1,0,83,25,0
1,0,61,1,0
1,0,82,15,2
1,0,91,26,0
1,1,90,23,3
1,0,84,14,0
1,0,71,25,2
1,0,74,6,0
1,0,88,2,1
1,1,84,20,0
1,0,77,19,0
1,0,86,9,0
1,0,79,22,0
1,1,89,14,0
1,0,74,24,1
1,0,81,5,1
1,0,77,15,0
1,0,84,13,0
1,0,89,12,0
0,0,11,30,0
1,0,81,14,0
0,0,9,30,0
1,1,87,9,2
0,0,2,4,0
0,1,7,4,0
1,0,83,1,1
1,0,75,30,0
1,0,82,4,0
1,0,80,12,0
1,1,70,4,0
1,0,74,4,0
1,0,94,20,0
1,0,64,11,0
1,1,77,20,0
1,0,76,18,0
1,1,69,13,0
1,1,88,11,0
1,1,78,3,0
1,0,85,20,0
1,1,72,6,0
1,0,80,10,3
1,0,82,9,0
1,1,79,10,0
0,0,11,2,0
1,0,82,7,3
1,0,79,24,0
1,0,79,9,0
1,0,80,24,0
1,0,87,13,0
1,1,70,3,1
1,1,83,7,2
1,0,83,13,0
1,0,82,13,0
1,0,84,3,1
1,0,80,24,0
1,0,82,22,0
1,0,88,26,0
1,1,82,2,0
1,0,85,20,0
1,0,83,20,0
1,1,66,20,0
1,0,87,20,0
1,0,86,20,0
1,0,84,20,0
1,1,80,20,3
1,1,70,20,0
1,0,67,20,0
1,1,88,20,0
1,1,76,6,0
1,0,80,20,0
1,1,91,20,0
1,0,87,22,1
1,0,84,20,0
1,0,80,20,0
1,0,85,20,0
1,1,87,20,0
1,0,72,20,0
1,1,85,20,0
1,1,84,20,0
1,0,97,20,0
1,0,92,20,0
1,0,85,20,0
1,0,75,15,0
1,0,85,20,0
1,0,80,24,0
1,0,85,20,0
1,0,89,20,0
1,0,93,20,0
1,1,88,20,0
1,1,82,20,0
1,0,77,20,0
1,0,91,5,0
1,1,72,5,2
1,1,78,4,1
1,0,86,27,0
1,0,72,7,0
1,0,90,20,0
1,0,80,5,0
1,0,81,24,0
1,0,76,11,0
1,1,89,24,0
1,0,78,10,0
1,1,83,20,0
1,1,82,3,0
1,0,46,10,0
1,0,88,20,3
0,0,28,30,0
1,0,61,27,0
1,0,86,28,1
1,0,84,9,0
1,0,85,22,0
1,0,87,11,0
1,1,72,9,0
1,1,69,9,0
0,1,6,30,0
1,1,76,1,0
1,0,80,11,0
1,0,92,9,0
1,0,83,1,0
1,0,85,21,0
1,0,83,4,0
1,1,78,6,0
1,0,72,6,0
0,0,4,30,0
1,0,91,11,0
1,0,82,9,0
1,0,80,11,0
1,0,83,5,0
1,0,84,5,0
0,1,46,21,1
1,1,82,11,0
1,1,81,5,0
1,0,77,5,0
1,0,60,23,0
1,1,80,13,0
1,0,87,24,0
1,1,84,11,3
1,0,88,1,0
1,0,77,13,0
1,1,80,2,0
1,0,96,1,0
1,1,74,21,0
1,0,83,11,0
1,1,83,20,2
1,1,76,25,0
1,1,87,4,0
1,0,85,1,0
1,0,84,27,0
1,1,64,22,1
1,0,84,16,0
1,0,78,20,0
1,0,86,20,0
1,0,81,20,3
1,0,83,20,0
1,0,75,20,0
1,0,84,20,0
1,1,92,20,0
1,1,63,20,0
1,0,81,20,1
1,0,71,20,0
1,0,88,20,0
1,0,81,5,0
1,1,81,5,0
1,0,75,27,3
1,0,82,5,0
1,1,79,18,0
1,0,96,11,2
1,1,90,4,3
1,1,76,3,0
1,0,79,18,0
1,0,82,28,0
1,0,89,18,0
1,0,81,4,3
1,0,76,14,0
0,1,30,28,0
1,0,88,22,0
1,1,81,24,0
1,0,79,24,0
1,1,73,11,0
1,1,78,27,0
1,0,84,20,0
1,0,87,4,0
1,1,79,11,0
1,0,67,24,0
1,1,69,4,0
1,0,88,1,0
1,0,76,1,0
1,0,82,1,0
1,0,78,1,0
1,1,77,1,0
1,0,86,1,0
1,0,84,1,0
1,0,91,1,0
1,1,79,25,0
0,1,5,30,0
1,1,87,2,1
1,0,82,25,0
1,0,70,28,3
1,0,91,20,0
1,1,64,20,0
1,1,90,20,0
1,1,77,20,0
1,0,71,20,0
1,0,90,20,0
1,0,90,20,0
1,0,91,11,0
1,1,100,20,0
1,1,77,20,0
1,0,74,12,1
1,0,79,11,0
1,0,89,1,0
1,0,85,15,0
1,0,90,22,0
1,1,79,14,0
1,0,70,6,2
1,0,79,14,0
1,0,84,15,2
1,1,83,3,0
1,0,87,9,0
1,0,82,2,1
1,1,85,6,0
1,0,79,6,2
1,1,93,18,0
1,1,82,15,0
1,0,82,15,0
1,0,88,15,0
1,1,73,15,0
1,0,80,15,0
1,0,66,15,0
1,1,82,16,0
1,1,85,9,0
1,0,89,20,0
1,0,74,20,0
0,0,68,2,3
1,0,75,20,0
1,0,87,20,0
1,1,73,28,0
1,0,92,29,3
1,0,84,10,0
1,1,72,21,0
1,1,69,1,3
1,0,79,10,0
1,0,81,10,0
1,0,83,21,0
1,0,78,4,0
1,0,69,15,0
1,0,83,23,0
1,0,87,5,0
1,0,80,28,0
1,1,81,9,0
0,1,14,25,0
0,0,14,25,0
1,0,61,2,1
0,1,14,16,0
1,0,86,11,0
1,0,102,2,0
1,1,62,5,0
1,1,78,24,0
1,1,88,13,0
1,1,96,2,0
1,0,72,11,0
1,1,81,27,0
1,0,78,24,0
1,1,78,13,0
1,1,85,7,0
1,0,81,7,0
1,0,77,24,0
1,1,71,10,0
0,0,7,27,0
1,0,73,6,0
1,1,90,5,0
0,0,24,27,0
1,0,89,5,0
0,0,27,27,0
1,0,71,1,3
1,1,64,22,3
1,0,76,4,0
1,1,73,5,1
1,1,75,2,0
0,1,32,27,0
0,0,29,27,0
0,1,26,27,0
1,0,51,4,0
1,0,85,20,0
1,0,88,1,0
1,0,89,1,0
1,0,75,24,0
1,1,84,24,0
1,0,77,1,0
1,0,87,1,0
1,0,83,20,0
1,0,78,3,0
1,0,81,3,0
1,1,85,3,0
1,0,56,3,0
1,1,87,14,0
1,0,82,3,0
1,0,82,3,0
1,1,80,3,0
1,0,75,3,0
1,0,82,3,0
1,1,86,3,0
0,0,26,21,2
1,0,81,22,3
1,0,82,22,0
1,1,80,25,0
1,0,69,2,0
1,0,86,2,0
1,1,64,27,0
1,0,76,22,1
1,0,73,22,0
1,1,75,17,0
1,0,83,8,0
1,0,76,8,0
1,0,71,8,0
1,1,82,8,0
1,0,75,8,0
1,0,75,8,0
1,0,72,8,0
1,0,76,8,0
1,1,73,8,0
1,0,89,5,0
1,0,67,20,0
1,1,84,9,0
1,1,82,11,0
1,1,85,20,0
1,0,85,20,3
1,1,84,20,0
1,0,81,4,0
1,1,84,1,0
1,0,82,20,0
1,0,86,20,0
1,0,89,20,0
0,0,15,30,0
1,0,80,1,0
1,0,88,20,0
1,0,84,20,0
1,0,84,21,0
1,0,80,20,0
1,0,86,20,0
1,0,90,20,0
1,1,78,20,0
1,0,93,4,0
1,1,64,4,0
1,0,78,28,0
1,1,87,22,0
0,0,38,20,0
1,0,93,19,0
1,1,72,19,0
1,0,82,19,0
1,1,86,19,0
0,0,18,27,0
1,0,88,15,0
1,0,69,12,2
1,0,87,12,2
1,0,91,2,3
1,0,73,10,0
1,0,87,20,0
1,0,80,12,0
1,0,81,4,0
0,1,5,30,0
1,1,86,21,0
1,0,84,11,0
1,0,82,6,0
1,0,83,25,0
1,1,82,25,2
1,0,77,1,0
1,0,84,1,0
1,0,86,7,0
1,0,77,25,0
1,1,74,6,0
1,0,74,7,0
1,0,80,20,0
1,1,64,29,1
1,1,81,11,0
1,0,80,18,0
1,1,83,24,0
1,1,85,24,0
1,0,81,24,0
1,0,75,20,3
1,0,73,4,0
1,0,71,11,0
1,0,92,13,0
1,1,67,4,0
1,0,69,15,0
1,1,86,11,0
1,0,88,11,0
1,0,89,30,0
1,0,89,9,0
1,1,70,11,0
1,0,86,11,0
1,0,84,1,0
1,1,67,11,0
1,1,96,11,0
1,0,84,1,0
1,0,89,11,0
1,0,85,1,0
1,0,88,11,0
1,0,92,1,0
1,0,82,1,0
1,0,80,27,0
1,0,87,27,0
1,0,84,11,0
1,0,90,9,0
1,0,82,1,0
1,0,92,9,0
1,0,85,1,0
1,0,75,1,0
1,1,72,9,0
1,0,87,1,0
1,1,72,20,0
0,1,64,30,0
1,0,82,9,0
1,1,85,13,0
1,0,88,9,0
1,1,62,11,0
1,0,98,11,0
1,0,83,1,0
1,0,85,1,0
1,0,84,1,1
1,0,84,1,0
0,0,62,12,1
1,0,71,20,0
1,0,73,22,1
1,0,75,11,0
1,1,81,11,0
1,0,75,11,0
1,1,70,11,0
1,0,82,11,0
1,1,81,11,0
1,1,78,11,0
1,0,88,11,0
1,1,84,11,0
1,1,83,11,0
1,1,79,10,0
1,0,85,11,0
1,1,82,28,0
1,0,73,21,0
1,0,98,29,0
1,0,67,5,0
1,1,96,22,0
1,1,77,20,3
1,0,80,11,0
1,0,81,12,2
1,0,71,6,0
1,1,81,1,0
1,1,77,10,0
1,0,85,5,0
1,1,70,18,3
0,1,35,3,3
1,0,79,16,3
1,0,80,28,0
1,0,82,3,0
1,1,83,28,0
1,1,80,1,0
1,0,77,1,0
1,0,84,20,1
1,0,95,22,0
1,1,80,11,0
1,0,74,25,0
1,1,86,22,0
1,1,80,11,0
1,1,76,4,0
1,1,75,4,0
1,1,85,11,0
1,0,55,5,0
1,1,82,20,0
1,1,73,20,0
1,1,90,10,0
1,0,85,7,3
1,0,87,10,0
1,1,76,4,0
1,0,83,7,0
1,0,84,2,0
1,0,78,27,0
1,0,84,12,0
1,1,76,7,0
1,1,77,27,0
1,0,73,27,0
0,1,4,20,0
1,0,70,21,0
1,0,81,11,0
1,1,84,13,0
1,0,90,7,0
1,0,79,29,3
1,0,83,24,0
1,0,88,24,0
1,0,83,7,0
1,1,89,16,1
1,0,86,20,0
1,0,76,18,0
1,1,71,24,0
1,1,76,17,3
1,0,91,12,0
1,1,86,20,0
1,0,79,20,0
1,0,69,20,0
1,0,78,4,0
1,0,93,1,0
1,1,72,4,0
1,0,86,13,0
1,1,92,22,1
1,0,76,1,1
1,0,73,4,0
1,0,81,11,0
1,1,81,11,0
1,0,90,5,1
1,0,92,1,0
1,0,73,11,0
1,1,86,1,0
1,0,66,11,0
1,0,78,11,0
1,0,93,11,0
1,1,65,11,0
1,0,87,11,0
1,0,78,11,0
1,0,84,11,0
1,0,91,11,0
1,1,82,11,0
1,0,79,11,0
1,0,84,21,0
1,0,69,11,0
1,0,77,1,0
1,0,84,10,0
1,1,58,10,2
1,0,83,1,0
1,0,92,22,0
1,0,83,24,0
1,0,78,24,0
1,1,88,23,3
1,0,61,6,0
1,0,75,6,2
1,0,84,22,0
1,1,80,23,0
1,0,79,11,0
1,0,88,22,0
1,0,86,28,0
1,0,85,25,0
1,0,84,27,0
1,1,73,24,0
1,0,85,17,0
1,1,72,11,0
1,0,82,16,0
1,0,78,28,0
1,1,92,11,3
1,1,86,28,0
1,0,71,28,1
1,0,78,28,0
1,0,64,28,1
1,0,89,28,0
1,0,84,9,0
1,0,83,6,0
1,0,90,23,0
1,0,83,17,2
1,1,76,15,0
1,0,74,15,0
1,1,77,4,1
1,0,92,15,0
1,0,92,11,0
1,0,70,22,0
1,0,67,6,0
1,1,75,22,0
1,0,80,28,0
1,0,79,22,0
1,0,83,13,0
1,1,80,11,0
0,1,21,0,0
1,0,82,13,0
1,0,70,9,0
1,1,78,20,1
1,1,62,23,0
1,0,81,2,1
0,0,41,4,0
1,0,84,15,0
1,0,81,7,0
1,1,85,6,3
1,1,73,11,0
1,1,66,22,0
1,0,71,11,3
1,1,84,24,0
1,0,71,11,3
1,0,73,22,0
1,1,69,6,0
0,1,32,1,0
1,0,92,3,3
1,0,84,11,0
1,1,63,11,3
1,0,58,24,0
0,0,34,25,3
1,0,92,20,0
1,1,58,1,0
1,1,69,1,0
1,1,86,1,0
1,1,71,1,0
1,0,77,9,0
1,1,77,1,0
1,1,78,9,0
1,1,73,1,0
1,0,80,9,0
1,1,67,9,0
1,0,71,1,0
1,1,81,1,0
1,0,82,9,0
1,1,74,1,0
1,0,77,28,0
1,0,73,27,2
1,0,84,10,0
1,0,78,1,0
1,0,95,24,0
1,1,63,21,3
1,0,84,24,0
1,0,68,11,0
1,0,48,2,0
1,0,80,6,0
1,1,63,17,0
1,0,95,22,3
0,1,5,17,0
1,0,80,4,0
1,1,84,4,0
1,0,77,24,0
1,0,85,1,0
1,1,84,11,0
1,1,93,13,0
1,0,80,1,0
1,1,85,0,2
1,1,83,22,0
1,0,80,22,0
0,1,3,3,0
1,0,87,1,0
1,0,81,8,2
1,0,97,12,0
1,1,84,6,1
1,0,80,4,0
1,0,85,13,1
1,0,89,22,0
1,1,79,29,1
1,0,78,22,0
1,1,90,4,0
1,0,82,21,0
1,1,88,6,0
1,0,82,9,1
1,0,83,16,0
1,1,85,25,3
1,1,73,18,1
1,1,75,10,0
1,0,77,10,0
1,1,93,26,0
1,0,71,10,0
1,0,86,26,0
1,0,74,10,0
1,0,83,20,0
1,1,79,9,3
1,0,81,1,0
1,0,71,9,0
1,1,95,1,0
1,0,85,3,0
1,0,84,2,0
0,1,5,1,1
1,0,67,6,1
1,0,71,13,0
1,1,76,13,1
1,0,66,9,1
1,0,87,1,0
1,1,73,6,0
1,1,78,28,0
1,1,70,4,0
1,1,85,9,0
1,0,77,24,0
1,0,77,7,1
1,0,77,0,0
1,1,76,11,0
1,0,79,24,0
1,0,88,24,0
1,1,79,12,0
1,0,87,24,0
1,0,87,25,0
1,0,80,4,1
1,0,70,24,0
1,0,82,28,0
1,0,78,11,0
1,0,80,24,0
1,0,64,29,1
1,1,44,6,0
1,0,86,9,0
1,0,74,9,0
1,0,101,20,0
1,0,88,9,0
1,0,77,9,0
1,0,88,11,0
1,1,86,9,0
1,0,78,9,0
1,0,73,11,0
1,1,82,4,0
1,0,79,1,0
1,0,86,1,0
1,0,81,25,0
1,1,68,11,0
1,0,94,11,0
1,0,72,11,0
1,1,76,11,0
1,0,82,10,0
1,0,71,1,0
1,0,75,1,0
1,1,81,1,0
1,1,83,25,0
1,0,77,6,0
1,0,79,24,0
1,0,85,24,0
1,0,83,24,0
1,1,68,6,0
1,0,64,0,0
1,1,79,29,0
1,0,95,24,0
1,0,84,1,0
1,0,89,10,1
0,1,63,28,0
0,1,52,28,0
0,1,58,28,0
0,1,47,28,0
0,1,45,28,0
0,1,59,28,0
1,1,86,18,3
0,1,50,28,0
0,1,55,28,0
1,1,80,1,0
1,1,84,10,0
1,0,66,1,0
1,0,89,1,0
1,0,78,19,0
1,1,86,19,1
1,0,82,19,0
1,0,80,19,0
1,1,71,19,0
1,0,82,10,0
1,0,72,22,2
1,0,64,13,0
1,1,76,5,0
1,0,98,24,0
1,0,81,24,0
1,0,85,24,0
1,1,88,24,0
1,0,88,24,0
1,0,81,24,0
1,0,77,24,0
1,1,104,24,0
1,0,86,24,0
1,0,88,24,0
1,0,92,24,0
1,0,83,24,0
1,0,86,0,0
1,0,98,24,0
1,0,78,24,0
1,0,93,24,0
1,0,81,24,0
1,0,80,24,0
1,0,87,24,0
1,1,78,4,0
1,0,86,24,0
1,0,80,24,0
1,0,89,24,0
1,0,89,24,0
1,1,80,24,0
1,1,87,24,0
1,1,72,21,0
1,0,98,24,0
1,1,83,9,0
1,1,88,22,0
1,0,83,5,0
1,0,75,1,0
1,0,84,26,3
1,1,82,1,0
1,1,83,1,0
1,1,67,1,0
1,1,76,1,0
1,1,84,1,0
1,1,88,1,0
1,0,79,1,3
1,0,88,29,0
1,0,77,14,0
1,0,74,11,0
1,1,82,5,3
1,0,86,2,0
1,1,90,25,0
1,0,86,22,0
1,0,73,13,0
1,1,85,3,0
1,1,74,4,0
1,1,74,23,0
1,0,86,17,0
0,1,28,4,0
1,1,67,28,0
1,1,76,6,0
1,1,80,29,0
1,1,74,4,1
1,0,71,4,1
1,1,90,10,0
1,0,84,4,1
1,0,76,5,0
1,1,72,16,0
1,0,94,16,0
1,1,85,22,0
1,0,81,11,0
1,1,84,15,2
1,0,77,28,0
1,1,81,0,0
1,0,87,6,0
1,0,79,11,0
1,0,83,11,0
1,0,77,10,0
1,0,92,4,2
1,0,77,22,0
1,1,77,22,0
1,0,73,22,0
1,0,74,22,0
1,0,77,15,0
1,1,80,16,3
1,0,79,11,0
1,0,73,20,0
1,0,82,20,0
1,0,80,1,0
1,0,85,11,0
1,0,88,20,0
1,0,74,3,0
1,0,86,20,0
1,1,78,20,0
1,0,83,20,0
1,0,75,20,0
1,1,74,20,0
1,0,88,11,0
1,1,77,28,0
1,0,87,2,0
1,1,83,26,2
1,0,64,1,0
1,0,79,1,0
1,1,78,10,0
1,0,82,1,0
0,0,68,21,0
1,1,73,1,0
1,0,84,24,0
1,1,86,14,2
1,1,85,27,0
1,0,73,3,0
1,0,81,3,0
1,1,89,19,0
1,1,79,11,0
1,0,77,4,1
0,1,25,13,0
1,0,80,3,0
1,1,79,4,0
1,1,67,11,0
1,0,87,21,0
0,1,9,21,0
1,0,91,13,0
1,0,91,15,0
1,1,68,3,0
1,0,84,13,0
1,0,77,13,0
1,1,80,3,0
1,1,86,13,0
1,0,84,22,2
1,0,77,7,0
1,0,85,13,0
1,0,80,22,0
1,1,75,27,0
1,1,76,1,0
1,0,89,24,0
1,0,82,4,0
1,0,83,2,0
0,1,23,10,0
0,1,46,10,0
0,1,22,10,0
0,0,27,10,0
0,1,22,10,0
1,0,78,23,0
0,1,21,10,0
0,1,22,10,0
0,1,21,10,0
0,1,22,10,0
0,1,23,10,0
1,1,80,1,0
1,1,74,9,0
1,0,78,9,0
0,1,22,10,0
1,0,79,9,0
1,0,78,9,0
1,0,86,11,0
1,0,83,9,0
0,1,23,10,0
0,1,46,10,0
0,1,22,10,0
1,0,92,11,0
1,1,73,6,0
0,0,22,10,0
0,1,22,10,0
0,0,27,10,0
0,1,23,10,0
0,0,22,10,0
1,1,77,4,0
1,1,87,13,0
1,1,67,11,0
1,0,85,1,0
1,1,88,1,0
1,0,87,12,0
1,0,90,29,0
0,1,3,23,0
0,1,6,23,0
0,0,3,23,0
1,0,89,13,0
1,0,85,24,0
1,1,89,24,0
1,0,67,28,0
1,0,79,2,0
1,0,85,24,0
1,1,82,24,0
1,0,75,12,1
1,1,89,28,1
1,1,85,11,0
1,0,93,22,0
1,0,80,4,0
1,1,62,18,0
1,1,80,14,0
1,0,62,22,0
1,0,78,30,0
1,0,76,11,0
1,0,55,12,0
1,0,77,11,0
1,1,78,3,0
1,0,79,22,0
1,0,88,11,0
1,0,79,11,0
1,0,73,21,0
1,0,92,22,0
1,0,85,22,0
1,0,54,28,0
1,0,83,10,0
1,1,72,22,0
1,0,77,14,0
1,0,86,11,0
1,1,96,22,0
1,0,81,11,0
1,1,73,2,0
1,1,76,10,0
1,1,92,11,0
1,0,81,3,0
1,0,85,11,0
1,0,81,11,0
1,0,80,6,0
1,0,93,11,0
1,0,84,0,0
1,1,83,9,0
1,0,67,7,0
1,1,76,7,0
1,0,86,7,0
1,1,81,7,0
1,0,86,7,0
1,0,86,7,0
1,0,84,7,0
1,0,84,7,0
1,0,91,7,0
1,0,82,7,0
1,1,84,7,0
1,0,71,7,0
1,0,75,7,0
1,0,70,7,0
1,0,77,11,0
1,1,82,7,0
1,0,91,7,0
1,1,81,7,0
1,0,75,7,0
1,1,87,7,0
1,0,79,7,0
1,0,88,7,0
1,0,77,7,0
1,0,72,7,0
1,0,85,7,0
1,0,75,10,0
1,0,76,7,0
1,0,78,7,0
1,0,79,7,0
1,1,78,7,0
1,0,67,7,0
1,1,80,7,0
1,0,76,7,0
1,0,83,2,0
1,1,82,7,0
1,1,66,11,2
1,1,76,6,0
1,0,85,12,0
1,0,86,13,0
1,1,91,18,3
1,1,85,11,0
1,1,81,22,0
1,0,56,4,3
1,0,83,5,0
1,0,68,11,0
1,0,89,1,0
1,1,74,1,0
1,1,82,28,0
1,1,81,18,0
1,1,94,24,0
0,0,57,11,0
1,0,83,4,0
1,1,82,1,0
1,1,81,12,0
1,0,88,11,0
1,0,92,11,0
1,0,79,11,0
1,0,76,3,0
1,0,72,4,0
0,1,63,23,0
1,0,88,28,0
1,1,81,28,0
1,0,79,28,0
0,1,30,15,0
0,1,29,15,0
1,0,77,11,0
0,1,31,15,0
0,1,21,15,0
1,0,72,28,0
1,0,87,5,0
1,0,86,13,0
1,0,96,22,0
1,0,80,17,0
1,1,79,7,0
1,0,68,22,0
1,0,77,22,0
1,1,83,22,0
0,0,51,0,0
1,1,79,11,0
1,1,75,11,0
1,0,78,10,0
1,0,79,10,0
1,1,82,23,0
1,1,70,10,0
1,1,80,29,1
1,0,69,25,0
1,1,76,17,0
1,1,84,3,0
1,0,82,3,0
1,0,79,2,0
1,0,90,24,0
1,0,87,24,0
1,1,87,24,0
1,1,82,3,0
1,0,86,13,0
1,1,72,4,0
1,1,80,9,0
0,1,47,13,3
1,1,84,16,0
1,1,84,9,0
1,1,69,9,0
1,1,83,9,0
1,0,80,11,0
1,1,70,1,0
1,0,81,25,0
1,0,86,11,0
1,0,72,1,0
0,1,62,21,1
1,0,69,10,0
1,0,83,6,1
1,1,81,11,0
1,0,72,11,0
1,0,82,11,0
1,0,86,11,0
1,0,92,11,0
1,1,80,11,0
1,1,89,11,0
1,0,87,11,0
1,1,83,17,0
0,1,32,2,0
1,1,84,16,0
1,0,86,9,0
1,0,82,24,0
1,0,72,25,0
1,1,82,26,0
1,0,88,22,0
1,0,82,1,1
1,0,85,11,0
1,0,77,12,0
1,0,84,11,2
1,0,88,18,1
1,1,77,22,0
1,0,88,17,0
1,1,75,6,0
1,1,74,24,0
1,0,81,21,0
1,0,74,9,0
1,0,82,20,0
1,0,71,4,0
1,0,89,26,0
1,0,92,10,0
1,1,92,13,2
1,1,74,20,0
1,0,84,11,0
1,1,70,13,0
1,0,75,2,0
1,1,79,10,0
1,0,81,12,3
1,1,78,12,0
0,0,38,13,3
1,0,82,13,0
1,0,77,1,0
1,0,84,1,0
1,0,76,10,0
1,1,89,27,0
1,0,81,1,0
1,1,77,6,0
1,0,88,27,0
1,0,75,1,2
1,0,87,1,0
1,1,77,6,0
1,1,90,13,0
1,0,79,24,0
1,0,90,1,0
1,1,74,1,0
1,0,87,12,0
1,0,87,1,0
1,0,71,1,0
1,1,86,22,0
1,0,86,19,0
1,1,89,19,0
1,0,84,19,0
1,1,78,19,0
1,1,78,19,0
1,1,77,19,0
1,1,71,19,0
1,0,84,19,0
1,0,83,8,0
1,0,78,19,0
1,0,89,10,0
1,1,82,29,0
1,0,79,25,0
1,0,86,10,0
1,0,79,11,0
1,1,75,20,0
1,0,91,9,0
1,0,83,6,0
1,0,70,3,0
0,0,18,17,0
1,0,87,15,0
1,1,77,20,0
1,1,68,4,0
1,1,78,1,0